year,name,xc,yc,a,b,color
548,Neptun,-0.2236549512203722,-0.1329259300373721,30.049287975802333,30.05866366979509,#4169e1
549,Merkur,-0.046198829572791214,-0.06515583071264297,0.3808810625705499,0.38235938646712575,#aaaaaa
549,Venus,0.0019460715396335394,-0.005050560385102192,0.7222979258235749,0.7230884561583373,#f5deb3
549,Erde,-0.0035606262883002594,-0.016956639506877244,0.9998685239797775,0.9999829931603954,#1f77b4
549,Mars,-0.08906809840283376,0.1084362453402906,1.5196046983170888,1.5205972208463252,#ff6347
549,Jupiter,-0.23740262747168514,0.0402577274538561,5.1997355019589175,5.196868880302165,#d2b48c
549,Saturn,-0.24637830967626187,-0.5397465875631668,9.526134767499915,9.53859193511099,#f0e68c
549,Uranus,0.7567288594078699,-0.41130497863422416,19.190861077176596,19.181173897978102,#add8e6
549,Neptun,-0.2236366418884878,-0.1329303348942498,30.04931417457965,30.05865621175994,#4169e1
550,Merkur,-0.04617787270620359,-0.06516640672391366,0.38087865735161763,0.38236244191168156,#aaaaaa
550,Venus,0.0019441431085037255,-0.005034556411074185,0.7223007192128432,0.7230780905349858,#f5deb3
550,Erde,-0.0035512439627355384,-0.016938938801410612,0.9998563324061769,0.9999897986060078,#1f77b4
550,Mars,-0.08918181057094247,0.10838401616871352,1.5194679196125271,1.5206153232596642,#ff6347
550,Jupiter,-0.23736138827932982,0.04015043642680758,5.199710342785979,5.19701118620608,#d2b48c
550,Saturn,-0.24711751770851625,-0.538743924914128,9.525920856678814,9.537566780393968,#f0e68c
550,Uranus,0.7570566300058748,-0.4111777454435772,19.190433630544796,19.181250429303773,#add8e6
550,Neptun,-0.22364002288192678,-0.1329312966447958,30.049309065878116,30.05865799999265,#4169e1
551,Merkur,-0.04616287687869468,-0.06517908917825785,0.38087515991691534,0.3823638050842697,#aaaaaa
551,Venus,0.001944921198671581,-0.005075199980043364,0.7222987349739647,0.7230853600694498,#f5deb3
551,Erde,-0.003537384444891201,-0.016902941344004864,0.9998424765166307,1.0000047804513925,#1f77b4
551,Mars,-0.08917754974727934,0.10836862253903505,1.5194536560465508,1.5206416853678877,#ff6347
551,Jupiter,-0.23708506538969762,0.03989288001632826,5.19992524560952,5.197185590022239,#d2b48c
551,Saturn,-0.2481030600313403,-0.5378628758271993,9.525155977978502,9.537025056142518,#f0e68c
551,Uranus,0.757380408672116,-0.4110219193427511,19.190037971903617,19.181287194923364,#add8e6
551,Neptun,-0.22365792462785677,-0.13293096537719357,30.049282201493966,30.058666971359617,#4169e1
552,Merkur,-0.04614998890452066,-0.06519133898877537,0.38087127541578325,0.38236555331439104,#aaaaaa
552,Venus,0.001944069694118519,-0.005046052379160321,0.7223075794054648,0.7231020420326741,#f5deb3
552,Erde,-0.003527585511517811,-0.016914441193558075,0.9998474529776729,0.9999937540587172,#1f77b4
552,Mars,-0.08913424172825442,0.10829182900670516,1.5195162563316158,1.520614421874809,#ff6347
552,Jupiter,-0.2366203356063241,0.03978595182070177,5.200570187449503,5.197025775714574,#d2b48c
552,Saturn,-0.24919945087910803,-0.5372254832343724,9.523928676132277,9.537002927892384,#f0e68c
552,Uranus,0.757685006082188,-0.41084463490440115,19.189695760150027,19.181277081777033,#add8e6
552,Neptun,-0.22367903477460913,-0.13293011011083392,30.04925062753401,30.058677435697764,#4169e1
553,Merkur,-0.04613254881178719,-0.0652031322912437,0.3808698706664617,0.38236971144255816,#aaaaaa
553,Venus,0.0019265181594652757,-0.005023506832666077,0.7223004869224454,0.7230823914634614,#f5deb3
553,Erde,-0.003528747019009427,-0.016931922010320403,0.9998666264273917,0.999996817683279,#1f77b4
553,Mars,-0.08918332985189593,0.10837715422382357,1.519588097215939,1.5205049535903261,#ff6347
553,Jupiter,-0.23624390830922545,0.03989742650774961,5.201077970135346,5.196916065629839,#d2b48c
553,Saturn,-0.2502348479378015,-0.5368775353984903,9.522533584559731,9.537319538001988,#f0e68c
553,Uranus,0.7579584368965162,-0.41065544241406715,19.189419950652255,19.181220090864016,#add8e6
553,Neptun,-0.22369125519287644,-0.13292929174926563,30.04923237408133,30.058683476231025,#4169e1
554,Merkur,-0.04611193362385318,-0.06521631300251186,0.38086679651044286,0.38237417919454586,#aaaaaa
554,Venus,0.0019608417320062885,-0.0050449100429202755,0.7222984766723708,0.7230772727120107,#f5deb3
554,Erde,-0.0035474687231631208,-0.016915222334947036,0.9998681734910402,0.9999913635072168,#1f77b4
554,Mars,-0.08923729592318512,0.10841505126075895,1.5195175392513143,1.5205216936888113,#ff6347
554,Jupiter,-0.23610171648066036,0.04004343516543582,5.201173590150646,5.197029068262585,#d2b48c
554,Saturn,-0.25108600684599264,-0.5367753983179506,9.521285908976248,9.537713912891192,#f0e68c
554,Uranus,0.7581984315279574,-0.41046026982315587,19.189209106307853,19.181120797606525,#add8e6
554,Neptun,-0.22368768921574123,-0.13292773917251335,30.049237379405326,30.058682154192134,#4169e1
555,Merkur,-0.046093120642799024,-0.06522814984889305,0.3808671608998726,0.3823773301043891,#aaaaaa
555,Venus,0.00195779538317658,-0.005032713338378021,0.7222995549045397,0.72308411679211,#f5deb3
555,Erde,-0.003530768916916804,-0.016896815863249835,0.9998494761989047,0.999988423150354,#1f77b4
555,Mars,-0.08934463178752423,0.10833278613323123,1.5195910838447189,1.5205932814243481,#ff6347
555,Jupiter,-0.23609384024908617,0.040032742972103914,5.20118395724386,5.197009732467589,#d2b48c
555,Saturn,-0.2516815505497516,-0.5368291019208121,9.52040747822709,9.53798986973225,#f0e68c
555,Uranus,0.758408396349615,-0.41026095280129116,19.189055116016796,19.180983989532738,#add8e6
555,Neptun,-0.22366649383391524,-0.13292456124655133,30.049268561156357,30.0586724076241,#4169e1
556,Merkur,-0.04607568204779548,-0.06523585184492292,0.38086472964534557,0.38237876359211187,#aaaaaa
556,Venus,0.0019151848541273395,-0.005050693036161196,0.7223024865981333,0.7230849025525228,#f5deb3
556,Erde,-0.003516807969681188,-0.016903301694069,0.9998545718847198,0.9999992610245871,#1f77b4
556,Mars,-0.08947088665947783,0.10826578864432619,1.5194676447089526,1.520555419789424,#ff6347
556,Jupiter,-0.23601753426289782,0.039845781649620673,5.201224516751887,5.1967683061230945,#d2b48c
556,Saturn,-0.25199958022951724,-0.5369276221941317,9.519969445022644,9.538088284126285,#f0e68c
556,Uranus,0.7585949345017362,-0.41005499403015977,19.18894836092172,19.18081119163044,#add8e6
556,Neptun,-0.22363200420614895,-0.13291967903970128,30.04931937665466,30.0586564296449,#4169e1
557,Merkur,-0.04606049825869823,-0.0652491782289113,0.38086094717907115,0.38238058529156027,#aaaaaa
557,Venus,0.0019505952758657444,-0.005036836814307191,0.7222932292984072,0.7230921899377569,#f5deb3
557,Erde,-0.0035410261368104563,-0.016923932053526658,0.9998582084682268,0.9999995235466637,#1f77b4
557,Mars,-0.08943990504446626,0.10815644331814825,1.5194990403484216,1.5206689404897347,#ff6347
557,Jupiter,-0.23576836245339455,0.039633861040079085,5.201005723039815,5.196661932044774,#d2b48c
557,Saturn,-0.2520587109896264,-0.5369541704098559,9.519893615823102,9.538098086327532,#f0e68c
557,Uranus,0.7587631237946756,-0.40983924170723157,19.188882301480874,19.18060171585871,#add8e6
557,Neptun,-0.22359298685457857,-0.13291392707104233,30.049376614538293,30.058638657594138,#4169e1
558,Merkur,-0.04604782504310924,-0.06526506454979855,0.38085581468335783,0.3823810457707999,#aaaaaa
558,Venus,0.001945928990482302,-0.005025891819528189,0.7222964114034363,0.7230804310234988,#f5deb3
558,Erde,-0.003548732100036577,-0.01692198551212031,0.9998529031945589,0.9999955505177358,#1f77b4
558,Mars,-0.08945872268112018,0.10807981947503052,1.5195175694298246,1.5205693344247249,#ff6347
558,Jupiter,-0.2354306090333774,0.03956323775838885,5.200517595004878,5.196802187935435,#d2b48c
558,Saturn,-0.25192031160247985,-0.5368031696258035,9.5199847200639,9.538218359245729,#f0e68c
558,Uranus,0.7589180601776814,-0.40960750682338815,19.188852871558883,19.18035006045544,#add8e6
558,Neptun,-0.22355549808500458,-0.13290815881076,30.049431853725206,30.058621255298508,#4169e1
559,Merkur,-0.04603223896010409,-0.06527858008309545,0.3808521848021986,0.3823831592771605,#aaaaaa
559,Venus,0.0019428667876356187,-0.005071559442196492,0.7222990817771164,0.723085177935124,#f5deb3
559,Erde,-0.0035395063029572947,-0.01691514983835209,0.9998520752691642,0.9999944961684506,#1f77b4
559,Mars,-0.08943252459448119,0.10810358230491854,1.519569350360566,1.5205229256356971,#ff6347
559,Jupiter,-0.23520952829617783,0.03962937383881766,5.2002086285789115,5.196878290066915,#d2b48c
559,Saturn,-0.2516807653623515,-0.536400219163186,9.520015630583606,9.538669025656295,#f0e68c
559,Uranus,0.7590619338487029,-0.4093539087098769,19.188859504298932,19.180049148261368,#add8e6
559,Neptun,-0.2235257295600817,-0.13290434860169578,30.04947637038797,30.058606492876024,#4169e1
560,Merkur,-0.046010748497803046,-0.06529125408706937,0.38085005765050806,0.3823872629968048,#aaaaaa
560,Venus,0.0019462268988996003,-0.005048597806016387,0.7223089059836638,0.7230982895806866,#f5deb3
560,Erde,-0.003516916934623077,-0.016945214049159236,0.9998607228267009,0.9999787980149093,#1f77b4
560,Mars,-0.08942747721696133,0.10809790890770368,1.5196088671527685,1.5205046395234496,#ff6347
560,Jupiter,-0.23522644243503876,0.03958851911272692,5.20019641051227,5.19693199348948,#d2b48c
560,Saturn,-0.2514601975390754,-0.5357329568595138,9.519834091972811,9.539565886219915,#f0e68c
560,Uranus,0.7591950698075929,-0.40907218684070623,19.18890373335605,19.179690348189126,#add8e6
560,Neptun,-0.22350711313131047,-0.13290322174181457,30.049505115715547,30.058595887453198,#4169e1
561,Merkur,-0.045986442978774564,-0.06530386356661753,0.38084842529273777,0.382391225107481,#aaaaaa
561,Venus,0.001932455301732942,-0.005027077067029063,0.7223019575547545,0.7230812645273701,#f5deb3
561,Erde,-0.0034977543338364503,-0.01696710302185509,0.9998674524460138,0.9999892909130974,#1f77b4
561,Mars,-0.08952979305485438,0.10808299271925803,1.5195344905458907,1.5205355612953166,#ff6347
561,Jupiter,-0.2352978060362202,0.03919250052829365,5.200033207412368,5.197498921888311,#d2b48c
561,Saturn,-0.251370909794454,-0.5348987905910387,9.519465511411356,9.540780194661945,#f0e68c
561,Uranus,0.7593143309143249,-0.4087609075404579,19.188986823532904,19.179270945714418,#add8e6
561,Neptun,-0.223499358993528,-0.1329055410238054,30.049519591744552,30.05858790320449,#4169e1
562,Merkur,-0.04596748639698893,-0.06531470561086591,0.38084660319939756,0.3823939919066117,#aaaaaa
562,Venus,0.001972387472052819,-0.005048223650512276,0.7222951763550167,0.7230802246368768,#f5deb3
562,Erde,-0.003500950963450996,-0.016944052836435932,0.9998546199797964,0.9999996723150701,#1f77b4
562,Mars,-0.08951394604568078,0.1080897619344162,1.5195069199000462,1.5205547786217233,#ff6347
562,Jupiter,-0.23507679092145872,0.03854978322721657,5.1998686638258045,5.198360517018238,#d2b48c
562,Saturn,-0.2514510443366734,-0.5340999001858417,9.519106481184917,9.541943370833204,#f0e68c
562,Uranus,0.7594152414201588,-0.4084223738795564,19.189107479629524,19.17879429787617,#add8e6
562,Neptun,-0.2235021356508101,-0.1329113370550493,30.049519610113656,30.05858318170422,#4169e1
563,Merkur,-0.0459557258979597,-0.06532406787496726,0.3808446420449212,0.3823958601679234,#aaaaaa
563,Venus,0.001971606132113357,-0.005031644482485938,0.7222960079012142,0.7230908328109231,#f5deb3
563,Erde,-0.0034760163903777334,-0.01691637809757319,0.9998319799667239,1.000002157358435,#1f77b4
563,Mars,-0.08950937569721892,0.10799320372349794,1.51949644800838,1.5206302521351125,#ff6347
563,Jupiter,-0.23449724571877548,0.038063848702397755,5.200372461504874,5.198635550200269,#d2b48c
563,Saturn,-0.2516260305082154,-0.5335378504108119,9.518936006718732,9.542702357066343,#f0e68c
563,Uranus,0.759492247106628,-0.40806616642115173,19.189259075516222,19.178275987286018,#add8e6
563,Neptun,-0.22350889860521597,-0.1329181613274446,30.049514357422595,30.058579428003448,#4169e1
564,Merkur,-0.04593956997713653,-0.0653359620119396,0.38084272359508686,0.3823974285094849,#aaaaaa
564,Venus,0.0019303741298740155,-0.005044585295568282,0.722300027007045,0.7230876076647816,#f5deb3
564,Erde,-0.0034585398334905293,-0.016921253461512655,0.9998495550985147,1.0000027967256657,#1f77b4
564,Mars,-0.08954251054069724,0.1080504555720733,1.519537223521212,1.5206199289224136,#ff6347
564,Jupiter,-0.23391300805504528,0.03796307529787681,5.201198870948896,5.198411211047608,#d2b48c
564,Saturn,-0.25175544088993274,-0.533294525926131,9.518929605738363,9.542984728270872,#f0e68c
564,Uranus,0.7595412138583486,-0.40770748775040744,19.18942919409444,19.177742333011718,#add8e6
564,Neptun,-0.2235124041921532,-0.13292290318306285,30.049512873435624,30.05857565726028,#4169e1
565,Merkur,-0.04592166935499694,-0.0653500977090255,0.3808386085832609,0.382401340897329,#aaaaaa
565,Venus,0.001964801200438617,-0.005028585913223654,0.7222945246770798,0.7230911775297522,#f5deb3
